restaurant_type,location,season,food_cost,labor_cost,rent_cost,marketing_spend,utilities_cost,maintenance_cost,technology_spend,delivery_spend,num_employees,seating_capacity,avg_ticket_size,daily_covers,online_orders_pct,customer_rating,years_in_business,wastage_pct,revenue,total_cost,profit,profit_tier
Food Truck,Suburb,Winter,12690.1235965772,12445.497763082703,39403.75081097567,18639.618509837535,9637.149588773696,6279.000574130689,398.8261099991607,8681.376053149597,8.0,146.0,5.083341953053454,98.0,56.01995547030754,3.3845097071776964,7.0,1.6092533882575584,99325.66439943422,108175.34300652624,-8849.67860709202,Loss
Buffet,Suburb,Spring,66714.66382463445,53397.713933890445,15650.42359732439,17921.617658650055,8995.193235105791,1074.3036709990233,823.9822900811636,1.4455599791801665,4.0,50.0,11.871098299504922,374.0,3.5853371219665875,3.6169572599285043,23.0,10.824746522798034,259562.5106838461,164579.34377066448,94983.16691318163,Medium Profit
Casual Dining,Downtown,Spring,29191.619820960907,59346.652184825194,10379.701799285618,14377.47660382045,2174.847164386377,3895.485410809943,1889.32286552285,12527.264463358164,63.0,177.0,7.8418896225792665,737.0,34.28781619124833,2.7993787972044117,10.0,13.20191192545399,367625.7698085979,133782.3703129695,233843.39949562843,High Profit
Fine Dining,Mall,Summer,49759.96525348879,5848.388521241262,20687.201990244754,4385.326900346115,533.9176076841683,4480.425414928543,2333.4077492422134,4547.597118997492,2.0,140.0,50.11222947689842,563.0,55.015605228770234,4.958241568874641,3.0,9.55347274278123,1561246.9411872732,92576.23055617334,1468670.7106311,High Profit
Food Truck,Downtown,Spring,25785.713118467993,34584.4627791415,13082.294237705522,18809.02238206188,6354.400547743124,6245.97490860907,4758.916516457531,9011.760330084973,16.0,20.0,49.19910958014313,202.0,15.703909625450232,3.998787500206171,19.0,6.97745333359341,395007.6542077353,118632.54482027158,276375.1093874638,High Profit
Casual Dining,Mall,Summer,60005.44586859554,17894.30433963146,10850.201304290484,4928.887805555185,7173.221484979522,3087.9080677136594,1284.7618125162683,786.7413302427661,45.0,75.0,27.88347666784694,419.0,4.562463672459465,4.885638854082282,9.0,16.121768502710182,543559.8172526594,106011.4720135249,437548.34523913445,High Profit
Fast Food,Downtown,Spring,59225.67312500767,50446.049512333135,25422.61100757061,7765.371528632313,1746.515425010223,6868.719100242322,3632.79276224916,6474.398028754572,12.0,274.0,58.49731929803388,88.0,7.435989044507513,3.695162573172861,9.0,13.210577635129372,227630.93314011788,161582.1304898,66048.80265031787,Medium Profit
Buffet,Suburb,Autumn,46403.25926543135,22726.166231163927,4844.239481717513,16622.232919690814,2084.935342382776,5641.848697590657,3316.3043205683357,1018.3889016633358,2.0,22.0,14.145261064618747,739.0,5.701435096172942,3.244961802135123,15.0,19.335504367838332,422228.83986128226,102657.37516020868,319571.4647010736,High Profit
Fine Dining,Downtown,Summer,23069.419435368356,43733.86948362137,21341.73208605945,4568.813601551532,9649.227352192656,6214.387815232373,2635.72445520379,169.10832519033247,4.0,246.0,38.56176867141105,261.0,4.443095403503488,4.266712513724494,19.0,8.396619633103244,667617.6770261839,111382.28255441986,556235.3944717641,High Profit
Fast Food,Residential,Winter,24027.78556341091,33752.8350269978,16722.38945109809,12952.763182344199,9466.415920079957,7758.80561377246,1403.6972685465187,11823.872320812616,23.0,137.0,10.225921168967265,567.0,10.1728900558869,3.022108833170255,9.0,18.49094185030579,175606.48819183203,117908.56434706255,57697.92384476948,Medium Profit
Fine Dining,Airport,Spring,33714.70975212072,33866.83275091331,22236.11335241065,9427.809416462158,1991.229712646941,6789.077975354942,867.5202337020984,6071.872539022368,44.0,221.0,5.770928418536725,406.0,40.69924075455522,4.554862110749634,9.0,18.92191267692456,284016.23096964654,114965.16573263319,169051.06523701333,High Profit
Casual Dining,Suburb,Autumn,15875.912554721399,51905.96757728402,14176.743679278026,12668.649524191705,2846.579840533436,2904.949272513428,964.9513334131511,12220.926639745181,7.0,131.0,72.50911623523254,115.0,1.5154170827363411,4.899483897872804,16.0,15.959650144964035,371497.89262358897,113564.68042168034,257933.21220190864,High Profit
Food Truck,Downtown,Autumn,30324.178489319267,29813.05227770016,23672.19499514282,19181.990034261347,8975.079789208297,5237.32627085711,1795.37335429935,5059.780314685682,23.0,287.0,87.48773723166468,404.0,19.144010192718774,3.4472596610415236,21.0,12.643788245270663,1058826.692484543,124058.97552547403,934767.7169590689,High Profit
Fast Food,Mall,Summer,56326.59509362344,51199.1734462354,5109.1046862342055,16263.103438591383,4632.436641016998,6975.170416337408,771.9012108428929,9716.582675448719,51.0,119.0,34.73844868893272,743.0,28.8427585165234,3.6095688638409333,11.0,12.39530407185026,989987.2941979078,150994.06760833043,838993.2265895774,High Profit
Buffet,Downtown,Summer,67313.39600445659,23715.3291981418,16294.040332155748,6268.541403348868,8081.689945682561,4295.948355765543,4993.045048311355,1414.2887814519722,29.0,265.0,84.66549733830915,500.0,10.867596943728024,2.840273070248727,13.0,19.394801837415212,1882477.4695410416,132376.27906931445,1750101.1904717272,High Profit
Fast Food,Mall,Summer,29943.671787002106,12962.627720465387,11024.947113353152,1616.8482024275593,4261.867292213359,5525.838830949008,2284.4992312837117,2857.21980232852,79.0,30.0,77.20348980352647,743.0,7.664643667975155,4.610255550558681,27.0,9.414242451157321,2003916.004599425,70477.5199800228,1933438.4846194023,High Profit
Casual Dining,Highway,Winter,22519.269369077298,28962.21052642706,18647.40910369559,19357.364491179436,7495.637695426904,1543.637188011128,2741.052041866846,7069.560698792966,30.0,77.0,94.18323880775569,379.0,3.5387370651305528,3.5280173187341655,22.0,10.102569597913806,992802.2470251026,108336.14111447723,884466.1059106254,High Profit
Casual Dining,Mall,Winter,67448.19337513507,31406.279538490264,17136.77206371208,11910.86231608066,4269.845129007495,6564.131358268697,3120.640147025917,6607.781326676522,6.0,54.0,28.623832467343473,666.0,59.914673323915366,3.474980733448864,21.0,18.674820076779753,727696.1408535627,148464.5052543967,579231.635599166,High Profit
Casual Dining,Mall,Winter,71802.80205394409,30267.842265354113,25984.979145234272,3875.5502185086616,9042.20140178334,6108.192924154339,1059.341855218267,2912.9113502894033,36.0,73.0,60.293631947684375,314.0,8.849411746839614,3.0578224369570055,8.0,18.351993572900835,652456.3577659213,151053.8212144865,501402.5365514348,High Profit
Casual Dining,Mall,Spring,35751.614248404825,49074.833477119086,25892.793670062525,12728.6191620455,3592.9404508670045,7133.3722028957945,2460.593221381419,13061.68521609544,12.0,108.0,29.25197336389382,432.0,40.958581809374856,4.949259970709638,25.0,6.736976565768321,644926.9235433916,149696.4516488716,495230.47189452004,High Profit
Fine Dining,Residential,Winter,7017.811538722539,35186.69966322553,17707.86040228936,1323.2208765266541,5469.622253944224,5739.160264707546,408.16298979042926,4263.8284228529665,2.0,208.0,105.12584711731921,165.0,40.069187290467234,3.900621562028528,2.0,15.680441361565006,616628.615702555,77116.36641205926,539512.2492904958,High Profit
Casual Dining,Residential,Summer,57122.1215670614,53641.31209025177,8901.679965868734,4156.678963617624,5456.681123408501,7039.82463306241,4848.918585966935,6410.158889887623,8.0,146.0,79.2274732891701,647.0,36.20684408787943,4.565756516276965,25.0,11.172334819533638,1802141.3860525696,147577.37581912498,1654564.0102334446,High Profit
Fast Food,Mall,Autumn,63802.49271373471,32308.573210208702,24112.71864706693,12836.293197651099,6664.278096864132,1465.2855546000042,2416.8460455893605,5060.315204822712,4.0,127.0,14.80489855472303,198.0,46.16872269459955,3.5302671600641435,8.0,14.388406542238796,181779.87553174334,148666.80267053767,33113.07286120567,Low Profit
Cafe,Suburb,Autumn,6351.8189873330175,15808.759724274243,38727.584059574605,8348.307605241062,3413.6504233501564,6546.449394160464,245.34471329849356,14931.956302175227,32.0,247.0,47.073540665331265,578.0,21.738896131230373,3.8719344551104093,6.0,11.264688005318806,829732.8972081972,94373.87120940725,735359.0259987899,High Profit
Cafe,Mall,Summer,49627.314000613485,10381.262894976899,9046.823526752974,6839.288679769941,6605.27481901734,7633.144611519417,3035.4629981358353,5199.733496358955,4.0,236.0,9.41049406411799,354.0,35.05719326123133,2.7227948076543265,22.0,8.134895947536418,214066.18775364538,98368.30502714484,115697.88272650054,Medium Profit
Cafe,Downtown,Winter,49127.656868313126,52496.68079384339,4624.248800655379,13282.145673287265,1839.8402856720925,6560.960479843193,590.560132220196,3968.4026759355033,18.0,83.0,118.2491866558855,339.0,10.06021087190572,3.72080942396528,23.0,4.609427734586841,1340265.339263021,132490.49570977016,1207774.843553251,High Profit
Fine Dining,Mall,Winter,33403.09315609356,6201.849537426067,12053.32504869701,17394.86857746858,8989.328471465244,4998.777867647613,3970.904635672417,13601.837007644755,19.0,20.0,99.68125538867793,602.0,22.530451808498217,3.314452617171429,7.0,7.118005117018266,2518033.688471939,100613.98430211523,2417419.704169824,High Profit
Casual Dining,Mall,Summer,61232.54943881283,9703.74787942645,17690.972719901885,13732.526435881568,1869.6481318307458,7426.70081035972,4771.442520229282,2360.6976856168344,18.0,151.0,45.58822720719968,513.0,58.447409930145874,3.407421724134973,24.0,2.5824859639432,1166327.396396137,118788.2856220593,1047539.1107740778,High Profit
Cafe,Downtown,Autumn,37113.42785857705,6628.535578305541,13635.16002916447,9537.088591832136,8482.801880394349,936.9933474641995,4591.144194164556,13772.962271564797,43.0,39.0,49.19687680518554,502.0,37.69867471355492,2.834469506515859,3.0,6.069719462893815,933236.8791969923,94698.1137514671,838538.7654455252,High Profit
Fast Food,Downtown,Spring,55758.196384352304,27152.849239363753,33718.96896034162,13347.844706032889,7084.906659146172,331.54385970078414,2196.1399083978035,8527.790417116703,28.0,21.0,47.48833828941146,421.0,10.399492379897994,4.14619301442509,14.0,9.599007272709047,800610.5023854524,148118.240134452,652492.2622510004,High Profit
Fine Dining,Mall,Autumn,43783.79784763639,33359.090134434824,20735.05155450897,14065.218206957396,3740.1371889159864,7729.497678892238,3591.660729661364,3347.6627183629116,66.0,192.0,80.61665547208786,208.0,55.348357979615606,2.7848480993212528,20.0,10.432176764299227,899440.4635629931,130352.11605937009,769088.347503623,High Profit
Food Truck,Residential,Winter,23634.845352713295,4132.859668288242,11352.859503053332,15613.48709452771,3610.615760320561,5527.440506051402,863.4405531736938,3779.907568523667,31.0,103.0,45.038042735969185,505.0,25.290887589751335,4.8678944911286735,8.0,17.011364626489847,480811.7813843039,68515.4560066519,412296.32537765196,High Profit
Cafe,Mall,Autumn,50487.56472575988,32388.411512821443,38107.564162047995,6487.443481945989,9677.4282037812,1090.4983700520634,470.91085358862557,10664.343502900692,31.0,227.0,29.42522400712403,70.0,21.598083176050952,3.436964496746059,26.0,2.2662652977336313,155213.3986652538,149374.16481289786,5839.233852355945,Low Profit
Fast Food,Airport,Winter,60268.137113438126,25444.289863565686,6752.387149407496,2731.457135734423,2352.346691125038,2852.0958115656636,4123.149176482252,590.5293845428589,70.0,85.0,35.822085213825446,465.0,24.962553238150946,3.996685653553971,7.0,2.097526166547851,576631.234311497,105114.39232586155,471516.8419856354,High Profit
Fine Dining,Suburb,Autumn,78042.92550777528,47097.77539998619,6670.634791365656,13796.661174145105,7368.108271613805,6040.656252474333,3506.323375742129,10731.833475925203,66.0,260.0,96.49376026258244,465.0,28.277940061583088,3.879352635955964,25.0,6.581735967657179,1989934.775209668,173254.9182490277,1816679.8569606403,High Profit
Cafe,Mall,Summer,33508.17101018101,50307.52743953472,11320.82464996382,2861.15311248361,2244.9818524355383,6053.023011368909,4544.598546462489,4648.671481982953,5.0,246.0,16.834427742241644,586.0,20.86104575871428,4.771250739542284,24.0,1.9587745695517793,426780.15616421076,115488.95110441303,311291.20505979774,High Profit
Fast Food,Suburb,Winter,9835.440849976334,42043.14387401371,4917.340622823516,9509.285131240573,9101.276445895082,1525.9340282580831,4581.481553825059,12123.776554691436,12.0,47.0,54.460662745262105,748.0,11.048890802179656,2.6494264484344976,12.0,1.3421314771020048,1044867.9575533562,93637.67906072379,951230.2784926324,High Profit
Cafe,Airport,Spring,79097.84159160139,29989.245513047565,30562.802015932895,4998.681844704516,7548.420546563569,3867.1517980488766,1801.6737329046516,1874.2571321073065,59.0,17.0,50.515164267138935,446.0,8.813977890078561,3.685355354643068,6.0,10.156607339541482,940795.9656232999,159740.07417491078,781055.8914483892,High Profit
Cafe,Downtown,Spring,51785.49945691522,15320.469917393324,13886.811698712254,6975.385342156257,9360.694540882401,6497.02655613086,1661.3760307576758,3737.2585237697763,14.0,87.0,69.04935623690946,622.0,31.857224019298545,3.7415441995651895,17.0,11.527314401035621,1626032.8140199308,109224.52206671775,1516808.291953213,High Profit
Food Truck,Mall,Summer,75983.78436205769,51285.54743624593,29733.84369244082,9677.179848699732,8851.52326987007,7741.018663899588,2265.3143289394898,6585.206284861435,11.0,134.0,11.978053750863758,42.0,14.08519839809111,4.662881059599243,26.0,5.7368463978379705,106235.90932049908,192123.41788701474,-85887.50856651567,Loss
Fast Food,Suburb,Autumn,12787.03145083395,22475.14098253176,30984.023772487806,17975.444337933288,5720.239394512082,5056.011585573068,3361.8427573844156,13188.130448554204,19.0,94.0,8.85840927179986,37.0,53.23853262208764,4.294957128870836,29.0,18.958780942390362,127107.066375544,111547.86472981058,15559.201645733425,Low Profit
Casual Dining,Suburb,Summer,30652.537990284323,23308.637570112103,11025.70492844789,13768.262120194298,1946.1765382348433,5177.440111901,124.44755813721052,4261.432547849101,43.0,186.0,84.882369920392,672.0,54.51812887580575,4.6003000730938215,5.0,14.37239075220924,2296787.3332788837,90264.63936516078,2206522.693913723,High Profit
Cafe,Residential,Summer,15045.252415454323,55212.65818966155,21697.818272024397,3846.9155447534017,2603.8653833784724,3860.924526547219,2719.595852357118,12656.817031241388,45.0,265.0,65.16005333774118,342.0,20.02778985945115,4.727986015062509,20.0,2.481732955348213,738228.4608892794,117643.84721541786,620584.6136738615,High Profit
Fast Food,Downtown,Spring,67663.26159365446,58609.04356908104,21744.50269640351,17649.224922625435,2417.269801598797,4404.652357567867,196.6814066934936,1530.800224508112,63.0,21.0,18.94427875413073,688.0,10.445757924779926,2.6728164713287144,27.0,19.1603828792134,535383.8150038345,174215.43657213272,361168.3784317018,High Profit
Cafe,Suburb,Spring,71025.7056071987,54193.46451391673,35111.8476688086,10260.588594163246,2596.0747058858065,971.6819287559434,2308.3029284683153,2603.744171214109,25.0,262.0,49.28791077080921,222.0,46.52031891150353,4.7527830182014545,24.0,12.71713579239618,437115.33812822285,179071.41011841147,258043.92800981138,High Profit
Casual Dining,Mall,Winter,42598.37749062653,59899.379242981624,2973.972300119169,4482.952726067327,5025.934378269111,2926.787082228261,503.16555068765695,2369.3567862552204,31.0,237.0,65.25524825294438,753.0,6.054228299503668,3.1468851999944265,19.0,3.799804644006187,1667230.8401597673,120779.92555723489,1546450.9146025325,High Profit
Casual Dining,Residential,Winter,18995.466324652283,52527.80410238421,14038.413058654845,10785.044314990342,8744.038007554413,4156.890867925886,2854.862604437879,9194.752389910205,66.0,222.0,45.621009455695706,597.0,53.27840071995149,3.5571289459487723,10.0,2.676130652465712,825181.2381217984,121297.27167051006,703883.9664512883,High Profit
Food Truck,Suburb,Winter,14533.92267797814,43148.37850434466,35534.59645318681,4223.05062267681,719.5887481809522,2344.853608362768,1639.944754375322,5830.025932886859,42.0,182.0,18.1053800881947,57.0,23.27515920287828,4.67307331537695,25.0,3.22047997379605,63807.77703449355,107974.3613019923,-44166.58426749876,Loss
